"Subgroup","v01","v02","v03","v04","v05","v06","v07","v08","v09","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v58","v59","v60"
"3c2",0.649957440029987,0.526558995502252,0.56065601574213,0.832719865067464,0.765508264617693,0.547414449025487,0.20425176161919,0.864861206896552,0.659819996251875,0.3061565029985,0.456265254872565,0.0926401799100446,0.225292016491754,0.314762631184409,0.143195520989505,0.304228279610195,0.454722601199399,0.532021889055471,0.934541866566717,0.282982327586207,0.84874763868066,0.822050056221886,0.580879441529236,0.846669565217391,0.780607964767621,0.621011263118442,0.807680172413796,0.770027867316336,0.685754329085456,0.819330509745128,0.0563565779610195,0.928818365817091,0.212508077211393,0.389005734632683,0.556310344827586,0.940738605697148,0.82791913418291,0.546240104947524,0.828434688905547,0.86391656671664,0.589330940779612,0.730368272113947,0.574444471514239,0.558490779610195,0.650339898800599,0.608718365817088,0.911260288605693,0.709434988755624,0.951515123688159,0.486487031484256,0.647953785607197,0.780415348575712,0.676842297601199,0.482541004497751,0.397564617691153,0.439933864317839,0.387782440029987,0.273862106446777,0.427429254122938,0.402115835832086
"4a1",0.625396960167713,0.609991509433962,0.711793675751222,0.764969147449337,0.768405136268345,0.54088071278826,0.173831167016073,0.896958141160027,0.561556638714187,0.141416247379456,0.574440566037736,0.187621034241788,0.10848787561146,0.220236023759609,0.429536827393431,0.286136652690425,0.657690950384348,0.514742557651992,0.885849161425577,0.436898252969951,0.790496505939901,0.833996331236898,0.69259748427673,0.828206149545772,0.785078825995807,0.684337141858841,0.773109468902866,0.582622152341021,0.795592732354997,0.874796366177499,0.0416590146750524,0.9655571278826,0.404392767295596,0.706111914744933,0.783958245981831,0.69230394828791,0.738729419986022,0.854909923130678,0.650506009783367,0.862449161425577,0.619694479385046,0.795558770090847,0.667324109014675,0.644050279524809,0.799584870719777,0.637189308176102,0.730607756813418,0.802282844164918,0.91454067085954,0.569639028651292,0.429740600978336,0.574646051712089,0.517875925925928,0.4899714185884,0.534598008385746,0.62100213137666,0.559961355695318,0.570125576519916,0.695207162823201,0.508350803633823
"4a2",0.647331515151515,0.580464636363635,0.664699545454545,0.790054303030303,0.776083363636362,0.525388121212121,0.16271096969697,0.843973454545454,0.653945363636364,0.339004181818181,0.616966939393939,0.251050515151515,0.177466151515152,0.309245757575759,0.230579151515151,0.368397848484848,0.716885969696969,0.541448575757575,0.863613030303034,0.488966424242423,0.757978848484847,0.849838727272728,0.696960393939395,0.831984515151514,0.792593393939394,0.660451,0.759332848484848,0.626911606060606,0.768640393939392,0.859988333333333,0.0435302727272728,0.95620296969697,0.389000303030303,0.606291787878787,0.771621363636365,0.813909454545456,0.781534757575757,0.754687454545453,0.762879606060608,0.851878757575759,0.68161806060606,0.75593181818182,0.628473424242423,0.621057363636364,0.756913515151513,0.638929242424242,0.810726,0.785377909090909,0.923092606060605,0.571322606060605,0.527700606060607,0.663262848484849,0.58464687878788,0.512124272727272,0.54348193939394,0.573464121212122,0.51703396969697,0.501003606060606,0.638003515151517,0.488724515151515
"4a3",0.655722519612367,0.615916935856021,0.698711398246423,0.781943654822336,0.765528380249193,0.497579972311952,0.155125888324873,0.823014674665437,0.591612321181355,0.236598984771574,0.654470281495153,0.382645085371481,0.119059944623904,0.402167835717582,0.460066728195662,0.413107060452237,0.733256345177667,0.510528011075218,0.770914490078449,0.554830826026764,0.661434517766497,0.799749007844947,0.82535200738348,0.818627780341486,0.806097231195199,0.663301292108907,0.774773004153207,0.542824319335487,0.789508952468852,0.862296908167975,0.0525015228426396,0.963597554222427,0.307986709736963,0.503329487771112,0.612103091832027,0.912661421319796,0.677141808952468,0.848692339640056,0.702786940470698,0.787256068297184,0.733763267189663,0.76295463774804,0.627473327180435,0.56879104753115,0.772311213659438,0.630047715736041,0.77642538071066,0.815202445777571,0.906681910475312,0.595730641439777,0.458964051684355,0.617130549146285,0.540427549607753,0.488567651130594,0.522672265805263,0.597390032302723,0.549676188278727,0.551900461467468,0.679464974619291,0.529270096908167
"4b1",0.628330985915493,0.570871451787648,0.663957421451788,0.784441224268688,0.785616684723728,0.596703358613218,0.251564030335861,0.788377627302275,0.660797995666305,0.237575460455039,0.576083044420369,0.142516684723727,0.135870151679306,0.691825027085591,0.444229577464789,0.556502925243769,0.543682123510292,0.436217768147346,0.79920877573131,0.529846316359695,0.596720801733478,0.814298970747563,0.842896695557965,0.75004360780065,0.872981202600217,0.598877356446371,0.706106175514625,0.615625352112675,0.768013651137594,0.89577952329361,0.0490485373781149,0.965627410617551,0.462996587215601,0.789306825568799,0.590711538461537,0.702597562296858,0.882261971830987,0.457392416034669,0.786945070422534,0.895398429035754,0.641043391115926,0.720092470205852,0.637261809317444,0.758289111592633,0.755820530877573,0.622396966413868,0.822482990249186,0.772833261105091,0.930915113759482,0.542111375947996,0.567558017334778,0.672531040086673,0.56770991332611,0.54292383531961,0.563307638136511,0.522270205850488,0.526736132177682,0.527981906825569,0.611153683640304,0.442379848320693
"4b2",0.636181223922116,0.584876077885952,0.645344749652293,0.802158101529903,0.758125000000001,0.519837239221141,0.171632301808068,0.854413143254521,0.659410917941586,0.279749791376911,0.514561613351876,0.166405910987482,0.202217872044506,0.465765299026426,0.365578442280945,0.40089342837274,0.562285222531294,0.51220997913769,0.892307127955491,0.430432336578581,0.779394958275383,0.833135465924897,0.706398157162726,0.806589847009736,0.825517837273992,0.613083275382475,0.734540994436718,0.698022983310153,0.767620027816412,0.872025521557719,0.0446099791376912,0.943307927677329,0.42428383171071,0.662604763560501,0.80033421418637,0.724623122392213,0.871000069541031,0.461272531293463,0.798417246175243,0.908512134909599,0.57780528511822,0.723711265646733,0.602144089012517,0.710491968011127,0.734705667593881,0.651914151599444,0.843727677329623,0.757273226703758,0.934755771905425,0.546685361613351,0.569694575799724,0.711386196105703,0.610521175243395,0.524388351877608,0.521291620305982,0.517555250347706,0.488180702364395,0.463055598052852,0.581847218358832,0.417643671766343
"4b3",0.624052931506849,0.583088821917807,0.708471506849316,0.76871501369863,0.780392602739726,0.561069095890412,0.192614904109589,0.894763178082193,0.578232986301369,0.194752438356165,0.493523726027398,0.188702684931507,0.115286575342466,0.426715890410959,0.402770794520548,0.376237369863013,0.585973863013699,0.498223726027398,0.891372547945205,0.40600909589041,0.774470301369863,0.839963671232879,0.708581479452054,0.788172328767123,0.838562191780822,0.639714739726026,0.696079452054794,0.642700876712328,0.809482465753424,0.90655589041096,0.0201428493150685,0.970662958904108,0.43252104109589,0.818605260273974,0.807408109589042,0.254051506849315,0.881859232876713,0.656319178082191,0.676270465753425,0.924191287671235,0.547507726027397,0.757570082191783,0.667606849315068,0.770473095890414,0.794477534246576,0.65266504109589,0.767216109589039,0.777859835616438,0.928413095890412,0.549122082191779,0.514535178082192,0.630843999999999,0.562915232876712,0.535481808219179,0.560326684931506,0.58230602739726,0.538079671232875,0.552011890410957,0.635945534246575,0.446813698630137
"4b4",0.608948758782201,0.584350210772833,0.684247400468384,0.770939391100704,0.783713348946137,0.590742107728335,0.248030351288056,0.904879625292741,0.552100796252927,0.146434051522249,0.427106370023421,0.151382716627635,0.105603512880562,0.463895362997658,0.51607138173302,0.349057798594847,0.500768243559718,0.477145292740047,0.896328758782201,0.397212740046838,0.775920187353629,0.826722669789228,0.735975409836065,0.785530444964871,0.834819484777517,0.655672459016393,0.759311803278688,0.657181686182671,0.779961545667447,0.886503653395785,0.0591635597189696,0.968279999999999,0.466421873536299,0.80176018735363,0.673597939110069,0.693851428571429,0.865910866510539,0.714423044496487,0.691006932084308,0.904297283372365,0.551439999999999,0.776331053864171,0.673445199063232,0.760074519906321,0.78981156908665,0.648674051522249,0.772196393442623,0.773019812646368,0.930556580796255,0.519240327868852,0.528854473067917,0.650862622950821,0.571688665105387,0.534910351288056,0.547989648711945,0.567401030444965,0.534039625292739,0.545881030444964,0.618458266978924,0.4414850117096
"4c1",0.65764654454621,0.600198709408824,0.704791382181515,0.777342298084928,0.765728309741883,0.54111960865945,0.18932368859284,0.795261074104911,0.529456161532057,0.141061448792673,0.522471273938383,0.443132847626977,0.0551002914238135,0.697436802664446,0.653797543713571,0.431031681931722,0.499063613655288,0.338463197335555,0.619765278934222,0.623368234804329,0.450611407160699,0.663883597002498,0.926175062447961,0.747957826810992,0.880165820149876,0.552687552039967,0.668400291423814,0.537671357202332,0.798194712739384,0.921887052456289,0.0316467110741049,0.972139050791009,0.490336053288925,0.702089550374688,0.804036552872606,0.564133388842631,0.86389329725229,0.529935845129058,0.77655845129059,0.880567776852624,0.693316278101581,0.72559537885096,0.637392672772689,0.73213151540383,0.769886386344713,0.621354662781016,0.763060616153205,0.814887926727727,0.907247210657787,0.599725353871773,0.494177810158202,0.61986773522065,0.523656536219818,0.522663905079102,0.524678601165695,0.532290299750208,0.57181278101582,0.595348875936719,0.667861990008325,0.470687135720232
"4c2",0.642750637450198,0.637204183266932,0.734380159362549,0.772211752988048,0.740469482071713,0.515961673306773,0.174833187250997,0.872750478087649,0.501444223107571,0.0715729083665339,0.309787131474104,0.327260717131474,0.0455115537848606,0.277348007968128,0.832817808764941,0.326572031872509,0.349778924302789,0.356316972111555,0.712349322709163,0.586514780876494,0.561646533864541,0.66116657370518,0.903521992031872,0.767690996015938,0.862656294820714,0.597704023904384,0.703292908366532,0.564033187250995,0.822314183266932,0.918494422310759,0.0330503585657371,0.975294701195218,0.462355856573705,0.708703386454181,0.826982948207172,0.42466733067729,0.867652988047807,0.575912988047808,0.746399880478087,0.883125657370515,0.672459402390437,0.755539402390441,0.660009800796814,0.731542191235059,0.790851792828686,0.633609601593627,0.71521187250996,0.829887928286853,0.897425697211157,0.596995418326693,0.445429721115538,0.583783745019921,0.504254980079682,0.496022430278885,0.534819561752989,0.568961354581673,0.588520756972113,0.638909760956177,0.670424262948208,0.483607091633466
"5a1",0.581043831742666,0.51910162601626,0.633837363025804,0.740586037469071,0.804515376458114,0.682686390950865,0.371413856486391,0.930860056557089,0.470124178154824,0.153744008483564,0.355092082007778,0.0759158006362672,0.175333828207848,0.425733757511489,0.27988197242842,0.270970060091904,0.298319229409686,0.393952315305762,0.940916967126194,0.233265288087664,0.789463308589608,0.848523860021208,0.622919794980558,0.727591551785083,0.870916896429833,0.612878048780488,0.758327253446449,0.717163520678687,0.745234570519618,0.887791127606929,0.0950332979851537,0.962872781901733,0.697792930364088,0.758647225167903,0.27972294096854,0.734538776952988,0.938893955461293,0.324720183810533,0.679318239660658,0.949202969247085,0.397061117002475,0.749956309650056,0.669895934959352,0.819363520678685,0.756342135030045,0.64565012371863,0.843172357723577,0.759051078119474,0.935429480381759,0.474767161541181,0.637470413573701,0.746121102863201,0.624520926122306,0.556853517143868,0.492724001413927,0.48045991516437,0.454214528101802,0.379990526687875,0.459473347472606,0.323367444326616
"5a2",0.536220852921425,0.481051410342511,0.652230926796508,0.68696997985225,0.825718905305574,0.717091470785762,0.395403357958362,0.952226091336467,0.40587360644728,0.121170282068503,0.307333747481532,0.0382054063129617,0.166181564808597,0.360742578912023,0.16608912021491,0.180462726662189,0.159577703156481,0.371484687709874,0.966686568166555,0.110745735392881,0.804220617864339,0.874116756212221,0.520860141034252,0.663395298858295,0.904841034251173,0.564982337139018,0.712224345198119,0.735135090664877,0.765097582269979,0.908683143049028,0.103506346541303,0.965823774345198,0.869590026863668,0.611914170584287,0.311686971121557,0.575552451309603,0.968939187374074,0.199554298186702,0.572581396910678,0.97856061114842,0.213961349899262,0.728118838146409,0.66911729348556,0.880629919408997,0.733952048354602,0.626041672263264,0.882417226326393,0.766262189388851,0.933097044996643,0.475788213566153,0.713586165211552,0.777907286769643,0.633463398253863,0.538291202149094,0.404477333781061,0.411217058428476,0.378902854264608,0.228321759570181,0.336666487575553,0.255145298858293
"5a3",0.582265178811507,0.569399865555255,0.669355794568432,0.763660043022318,0.798007582683517,0.59933065340145,0.23562454961011,0.934266335036298,0.491825410056466,0.167883382629739,0.361316509814466,0.0554227480505513,0.198623097606884,0.368701747781662,0.163689943533208,0.227707986017747,0.275550631890293,0.447684135520301,0.958077144393654,0.15001763915031,0.841790561979027,0.850972519494488,0.53377208927131,0.736635009411132,0.876477897284218,0.611358725463836,0.722025920946489,0.755027346060767,0.79549462221027,0.896071443936543,0.0476559827910729,0.957130250067221,0.673667733261628,0.751022882495294,0.683188975531056,0.614958214573812,0.944764425920949,0.278133154073675,0.666178650174778,0.961261763915033,0.306192686205969,0.707244528098951,0.624425006722237,0.827847001882228,0.725706426458725,0.649916375369723,0.879895025544501,0.738337644528097,0.943290535090078,0.474577762839471,0.666491261091693,0.771167706372681,0.651644716321592,0.533512126915839,0.449332750739447,0.449114197364883,0.399364667921487,0.301987846195213,0.394989593976876,0.303419763377251
"5b1",0.583196858385694,0.564240615434187,0.668374238762686,0.75529052682455,0.801011905912681,0.612243805381021,0.235936603834383,0.951102126631226,0.425845239246016,0.109468535524408,0.320495569518284,0.0737400193330108,0.138141034316095,0.384040808764299,0.220963637828258,0.209254728532302,0.310316062510068,0.389576848719187,0.955299242790398,0.179515466408893,0.824941018205252,0.860577992589014,0.552863605606576,0.725668664411148,0.880739729337847,0.613388883518611,0.68798952795231,0.751621362977282,0.796728274528755,0.923473900434998,0.0313498469469954,0.96818023199613,0.675959384565813,0.817875849846947,0.637679764781695,0.156885596906717,0.960556613500885,0.26933344610923,0.58538678910907,0.970843289834059,0.284454067987757,0.727904736587725,0.658580956984047,0.865514499758336,0.788684598034478,0.683271161591752,0.815594055099081,0.749503012727567,0.939636168841634,0.46376222007411,0.608511857580152,0.714275398743356,0.629922184630257,0.571810375382633,0.538164459481231,0.507630481714192,0.476181053649102,0.438469711615916,0.489770597712258,0.308159094570647
"5b2",0.581459096109841,0.520989569031276,0.66059706331045,0.719425476735315,0.817119584286807,0.689980530129673,0.330116209000764,0.936386346300535,0.388417105263156,0.0938903890160189,0.346435945842866,0.0965829138062543,0.154017067124333,0.524634096109839,0.362873760488175,0.254182856598018,0.267899256292906,0.371592543859648,0.911436365369951,0.231590350877192,0.742431502669715,0.840835125858125,0.692139263920673,0.681723226544619,0.904232189168575,0.551188176964152,0.674140122044238,0.712172826086957,0.774627555301294,0.926568020594965,0.0264045194508009,0.976164321128907,0.737529271548435,0.796670156369183,0.183147921434018,0.14938245614035,0.976329214340197,0.165566819221967,0.52258619374523,0.978460526315786,0.27573037757437,0.73280957284516,0.692956826849732,0.879594984744466,0.769400686498857,0.654662070938212,0.83649204805492,0.767150019069413,0.933187223493516,0.483309134248664,0.637961803966438,0.740647482837528,0.617997463768118,0.572968497330285,0.492163863463004,0.470011193745232,0.467328546910756,0.396411041189931,0.444618935926774,0.305588138825326
"6a1",0.611226954492415,0.593754579929987,0.708614177362894,0.767151254375728,0.781383751458578,0.578839002333722,0.191712281213535,0.947009218203035,0.512688652275377,0.125445245040841,0.375184976662777,0.0775560385064176,0.086619544924154,0.196443728121354,0.158260093348892,0.202350729288215,0.442796645274213,0.439020565927654,0.961035064177365,0.257174474912485,0.862807263710617,0.847772520420072,0.478392065344224,0.797767123687283,0.820487864644107,0.673572549591599,0.717688185530921,0.685344778296388,0.810080513418903,0.915386056009334,0.0154266627771295,0.973331213535592,0.399994253208867,0.813948803967328,0.823177887981331,0.2462514294049,0.865374912485416,0.738205105017501,0.635005571761959,0.929897141190196,0.483973978996499,0.785997053675615,0.690293786464412,0.77090125437573,0.819707292882148,0.665258343057178,0.729941773628938,0.772221761960327,0.930663623103854,0.498691423570595,0.50376015169195,0.600617823803968,0.559905250875146,0.53181837806301,0.582135880980164,0.596178850641775,0.542191015169195,0.550303879813303,0.642252333722287,0.422218553092181
"6a2",0.595327766047298,0.577465371621621,0.680949915540542,0.757393243243244,0.793862141047297,0.621911190878379,0.267841469594595,0.957086549831081,0.445796706081082,0.103028483952703,0.32357869510135,0.0763657939189188,0.0841149915540543,0.242736528716217,0.177636127533784,0.193032411317567,0.365857685810811,0.427584670608107,0.96488880912162,0.197211233108109,0.858097086148651,0.850075443412162,0.483368517736488,0.782189421452703,0.825071241554052,0.69004009712838,0.76678120777027,0.690672888513513,0.780144615709457,0.896743728885137,0.0336677153716216,0.971890730574326,0.45182643581081,0.819950232263515,0.684667736486486,0.66923429054054,0.869948986486488,0.777014062500003,0.597710853040539,0.915005320945946,0.469443032094594,0.796634945101356,0.696193222128377,0.779486021959458,0.813267905405401,0.666994847972972,0.746647635135134,0.769219869087837,0.932288365709459,0.464877808277027,0.543814125844593,0.639741300675674,0.586894172297297,0.548125760135135,0.581220713682433,0.584714379222974,0.525838788006758,0.517526541385135,0.601060515202704,0.398735663006756
"6a3",0.61569536799707,0.604139198095938,0.690492292200659,0.766581050897105,0.783019992676678,0.588615745148298,0.206765324057123,0.94572319663127,0.519061332845113,0.120432991578176,0.403982350787254,0.0693863603075795,0.0858819480043941,0.131201208348591,0.107539271329184,0.176100054924936,0.465978249725375,0.433882222629074,0.962635188575612,0.28273116074698,0.868249835225194,0.845346136946172,0.442650787257417,0.823817502746245,0.77494730867814,0.71572466129623,0.795260746979131,0.641036964481877,0.780200860490662,0.879783357744418,0.0259803002563163,0.969381948004394,0.319039912120103,0.686210838520687,0.778227755400952,0.765620633467595,0.772815854998169,0.850603167337974,0.627510417429513,0.875875613328455,0.54350285609667,0.81646702673014,0.691244800439396,0.678881471988279,0.821031014280484,0.64721931526913,0.708071695349688,0.781808769681435,0.925790955693883,0.490942768216769,0.467721530574881,0.568242878066642,0.534068528011715,0.514498608568289,0.570827444159648,0.61479322592457,0.557261094837056,0.558314573416332,0.671267960454045,0.473650347857932
"6b1",0.59079096960284,0.538610361659641,0.621231506545375,0.760117017972044,0.801929642777901,0.657824140226315,0.31463667628134,0.964700665631241,0.455864122476148,0.0964028400266259,0.213027002440648,0.0481157754603949,0.0913059906811627,0.146210139782561,0.0714372531617487,0.147160550255158,0.163837541601953,0.346606523186154,0.982416507654753,0.160207410694476,0.871624783669847,0.851680031062789,0.369125759929,0.776720079875749,0.814993143998223,0.716841624140227,0.812618881739517,0.726712136676282,0.727120102063455,0.875143621033948,0.0797248724206788,0.962506035056578,0.5261016640781,0.713211448857332,0.712062036831592,0.761614555136456,0.882083714222322,0.641279720434878,0.712217328599955,0.9206387841136,0.412157333037496,0.795306478810742,0.673254226758374,0.764200643443532,0.800746549811405,0.675694075881962,0.781224140226316,0.761050366097181,0.935055935211896,0.420804060350566,0.574145728866209,0.668780652318616,0.609134856889284,0.539082005768804,0.570085001109385,0.563577501664077,0.514594209008207,0.478896982471712,0.569299289993346,0.357106856001775
"6b2",0.625609410288581,0.565942910915937,0.630514648682559,0.782944981179421,0.803922898368884,0.614455363864492,0.206411606022585,0.965067126725217,0.45045878293601,0.0807106336260981,0.171880677540779,0.061852791718946,0.083519165621079,0.122778074027604,0.114239899623589,0.146021800501882,0.149271455457968,0.310577572145548,0.981217189460476,0.197427823086574,0.879258814303639,0.840555144291091,0.388748337515684,0.805803701380175,0.800669698870764,0.70884617314931,0.799585539523211,0.747119604767879,0.744212892095355,0.888093161856968,0.0269213613550816,0.962107277289837,0.295688456712672,0.565451317440401,0.889532496863237,0.591888017565871,0.897354705144291,0.358549874529485,0.788737829360101,0.939865464240905,0.394650784190715,0.781559002509414,0.668338550815559,0.731253670012547,0.810919071518192,0.688487421580929,0.769902132998746,0.75750947302384,0.936535759096615,0.444623149309912,0.527877791718946,0.636937986198244,0.601214491844419,0.549161323713927,0.575636166875784,0.576245420326224,0.543727352572146,0.510377854454205,0.590178136762861,0.392184629861982
"6b3",0.610891783100465,0.559084763805722,0.611585761809712,0.787817997338657,0.795401230871591,0.60376347305389,0.213764570858284,0.935497305389221,0.619513173652695,0.131706220891551,0.184818962075849,0.0593172322022621,0.10756743180306,0.116739055222888,0.0744267465069861,0.182525748502993,0.15829630738523,0.306011210911511,0.980676546906189,0.379725449101797,0.865844178310044,0.850082268795742,0.384203193612774,0.824263306719893,0.76633240186294,0.733323885562211,0.830397737857619,0.709545043246842,0.716104258150365,0.86365505655356,0.0684618429807052,0.952656886227545,0.382160944777113,0.58394141716567,0.782146307385229,0.787130705256155,0.812390552228877,0.627698236859615,0.812205389221555,0.899806121091152,0.496721823020626,0.807245276114441,0.654561942781107,0.669524850299402,0.813095109780441,0.65818878908849,0.733152661343979,0.756974517631405,0.935736227544909,0.434969760479042,0.499768363273454,0.574596007984031,0.542036227544911,0.498157917498337,0.57539773785762,0.580585163007319,0.546819361277446,0.575824318030606,0.668896673320027,0.453063007318696
"6c1",0.638798646153846,0.510701876923075,0.581647784615385,0.781325415384615,0.764379753846155,0.578132615384614,0.215775692307692,0.936145415384615,0.535431015384615,0.169809292307692,0.310048153846155,0.0564787076923077,0.167971876923077,0.21248633846154,0.108771015384616,0.185471415384615,0.267234276923078,0.461128092307691,0.968678492307692,0.150126153846154,0.889563538461539,0.809104861538458,0.451785907692309,0.829022430769229,0.790105138461537,0.600898307692307,0.768331169230768,0.759954153846155,0.715248061538461,0.860380861538462,0.0639110461538461,0.920160676923075,0.262264123076921,0.546361415384617,0.856374953846153,0.699670276923077,0.88896716923077,0.386448769230769,0.782327323076922,0.934859076923076,0.437962984615385,0.73827430769231,0.597093538461539,0.703966430769231,0.669121046153846,0.66304353846154,0.889284646153845,0.751301723076922,0.934848092307691,0.562556830769231,0.613783815384618,0.781546676923077,0.660133107692308,0.497902707692308,0.421763630769231,0.45230036923077,0.435817630769231,0.272107569230768,0.443489630769231,0.325979415384614
"6c2",0.606762063377745,0.585511829312209,0.646551782499102,0.794225729204177,0.779536532229027,0.565072164205978,0.217859776737488,0.928486748289521,0.54953734245589,0.181165124234784,0.404532625135035,0.073151944544472,0.15181643860281,0.289865574360823,0.125733345336695,0.250356589845157,0.408738116672667,0.465313305725599,0.956072902412677,0.22152079582283,0.856157436082104,0.845937252430676,0.50657151602449,0.788261289160967,0.830612675549153,0.665731328772058,0.767139232985233,0.746953781058694,0.769755257472093,0.876972002160608,0.0547749189773136,0.954038620813829,0.482128898091463,0.696809272596324,0.747992401872524,0.718189737126393,0.893050558156285,0.508641555635576,0.740214097947424,0.925663053655027,0.443116582643143,0.743554699315812,0.623427655743605,0.766181634857758,0.764734281598846,0.670670525747209,0.838954753330934,0.737873190493339,0.94368073460569,0.458770993878286,0.60391595246669,0.723328195894852,0.643129258192293,0.545289539070939,0.519307562117392,0.519640367302843,0.462895786820308,0.412211955347497,0.51280527547713,0.365692167806985
"7a1",0.598707318467697,0.516979116638082,0.62590966266438,0.716675114351054,0.815372198399092,0.741997584333902,0.485949757004001,0.992192066895362,0.134224942824472,0.0197632790165809,0.0502255574614066,0.00280101486563751,0.019932790165809,0.0195330188679246,0.0240826901086335,0.0191770440251572,0.0270508862206975,0.0340584190966265,0.997637735849057,0.132028630646084,0.811506375071471,0.894485062893084,0.100182489994282,0.724778173241851,0.846503644939964,0.674095368782163,0.771076672384221,0.697217395654657,0.746217395654662,0.907560148656375,0.0216711978273299,0.977931189250996,0.399162950257286,0.751368453401944,0.823283805031445,0.511003959405369,0.883309934248145,0.769895397369928,0.401754302458543,0.915032890222984,0.508965451686678,0.822476915380227,0.713839594053746,0.698941337907373,0.849221069182393,0.54288273299028,0.603706232132647,0.77035350200114,0.929869654088045,0.447222427101202,0.393091409376785,0.485803387650082,0.50980260148656,0.558015708976555,0.62005653230417,0.594766595197254,0.560646769582616,0.568512292738705,0.633529173813605,0.491612692967413
"7a2",0.58576381410505,0.558419435177277,0.663445496159516,0.739085988051829,0.806028598029326,0.670698494840561,0.298964861509816,0.983511622313607,0.325047847001327,0.039933648847855,0.0918635580727749,0.0144779113973155,0.0364430211808519,0.0432827915276596,0.0279420513616263,0.0590766312359376,0.0702995112111111,0.195762821010163,0.993313895569876,0.110587423384281,0.866931716967961,0.8590274264877,0.202080037241059,0.776067460625336,0.812772371789898,0.717352331445421,0.79313119714485,0.691288338893628,0.760102443944441,0.902565955465897,0.0331037706571495,0.974058724493752,0.449587733726432,0.7836469935604,0.752507549072855,0.637923089456127,0.8499091706106,0.780267468383891,0.599808503374968,0.924591675071769,0.412981651020249,0.824281348436645,0.72257201489642,0.742017549848709,0.830557095197457,0.653097982776005,0.689392753510746,0.781286492357837,0.926395756071062,0.438955186593218,0.48914285049267,0.55482209636124,0.539922034292807,0.524303677554503,0.609872503685313,0.610044068585615,0.556838381565676,0.561434929009234,0.637562875320038,0.415118907595627
"7b1",0.600450063629424,0.587657864596589,0.6947804403156,0.75404168999745,0.794906172053961,0.623787185034359,0.217466607279207,0.978846665818264,0.382242440824641,0.0490638075846276,0.123386116060066,0.0246070374141003,0.0412185034359888,0.0641771188597611,0.0514596971239504,0.0812427971494019,0.122262013234921,0.261658449987273,0.989392580809357,0.140464125731738,0.874737897683894,0.851035963349452,0.257044884194454,0.791703703232373,0.816525413591246,0.691637719521506,0.739721659455326,0.701541613642144,0.798656884703487,0.924906693815222,0.0141416263680326,0.976155726647994,0.390000852634255,0.812491219139731,0.784120221430391,0.164401654364977,0.869129104097739,0.712902354288624,0.623678849580042,0.940757877322478,0.417432565538307,0.807632501908884,0.720696411300585,0.760489959277171,0.831674713667608,0.670076291677267,0.69002153219649,0.779801616187324,0.927427042504455,0.46773833036396,0.481561338763043,0.548800254517688,0.540028251463476,0.522056515652837,0.603495062356835,0.613420043268009,0.561530185797913,0.572656133876305,0.648998040213794,0.417288533978116
"7b2",0.578790515367898,0.52968562558212,0.650524122943186,0.722280797888853,0.812727941633036,0.714822586153366,0.373170925178516,0.991138869916169,0.192126342750698,0.0245029649177275,0.058899192797268,0.00494251785159888,0.0205691555417572,0.0250386060229742,0.0159542067680844,0.0301124340266998,0.0346682707233779,0.0960970971747907,0.996711983855942,0.0787063800062093,0.843303896305493,0.87775863085998,0.127766764979819,0.739018798509783,0.84582746041602,0.678754455138158,0.758628236572493,0.717394939459792,0.758966283762806,0.919063722446446,0.0208969264203663,0.979494411673388,0.448243371623716,0.84400456380006,0.717291322570631,0.0888216081962122,0.89560814964297,0.734814498602921,0.495729773362306,0.941771266687368,0.394591943495808,0.816659236262035,0.727834166407946,0.762299084135358,0.837724153989445,0.62171934181931,0.661262402980439,0.776433343682087,0.928430642657559,0.435068938217946,0.457578453896304,0.538478826451412,0.535932831418812,0.539613458553242,0.62349414778019,0.603290065197142,0.553049751629925,0.569568053399565,0.626747267929213,0.404423983235022
"8a1",0.636154742765273,0.194334324758842,0.210294453376206,0.571910450160772,0.724448151125401,0.81420618971061,0.66917073954984,0.980164389067526,0.240148794212219,0.0326715434083601,0.125617363344051,0.00825385852090033,0.0546316720257235,0.047599115755627,0.046633038585209,0.0496970257234727,0.101972829581993,0.0737766881028938,0.992710610932477,0.182627170418007,0.757172347266879,0.915807395498392,0.217221463022508,0.705669774919614,0.697325160771705,0.78746350482315,0.94135803858521,0.519477974276527,0.314927009646303,0.702099356913184,0.0377108520900322,0.963905225080387,0.1123461414791,0.191988987138264,0.226955225080386,0.985195819935692,0.619211093247588,0.883902009646302,0.452687620578778,0.759556109324757,0.54441655948553,0.913800321543408,0.662639469453375,0.292389871382637,0.766422025723474,0.467331752411576,0.609188183279742,0.715124678456591,0.919368006430868,0.285367041800643,0.313168408360128,0.432558199356913,0.443779019292605,0.45265458199357,0.477744855305466,0.510142363344051,0.46478922829582,0.469202974276527,0.606203215434084,0.429256993569132
